candidate_id,scenario,strategy,start_before_arrival_s,target_temp_c,max_thermal_power_w,arrival_core_temp_c,arrival_surface_temp_c,arrival_temperature_deviation_c,arrival_soc,preconditioning_energy_kwh,charge_time_s,charge_time_min,grid_energy_kwh,final_soc,peak_core_temp_c,relative_aging_damage,charge_status,preconditioning_status,max_route_power_closure_residual_w,charge_complete,final_soc_ok,arrival_soc_ok,temperature_ok,power_closure_ok,feasible,constraint_failure_reason
optimized-020,mild_arrival,optimized,1200.0,20.0,5000.0,20.95270324025337,14.768470771534423,4.047296759746629,0.23423019174762796,0.3976645647617804,850.0,14.166666666666666,47.250442437872586,0.8,34.9959561987277,0.00033296565185278535,charge_complete,optimized_precool,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-021,mild_arrival,optimized,1200.0,25.0,2500.0,25.38419755648503,23.233077684122755,0.38419755648503084,0.2392274602613345,0.05843082605653354,840.0,14.0,46.839333083455415,0.8,36.839826873564625,0.00036142427877751567,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-022,mild_arrival,optimized,1200.0,25.0,3750.0,25.383363309634845,23.22437662515111,0.383363309634845,0.2392258447989381,0.05854133657585768,840.0,14.0,46.83954696385327,0.8,36.83827214136722,0.0003614097427983652,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-023,mild_arrival,optimized,1200.0,25.0,5000.0,25.383363309634845,23.22437662515111,0.383363309634845,0.2392258447989381,0.05854133657585768,840.0,14.0,46.83954696385327,0.8,36.83827214136722,0.0003614097427983652,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-024,mild_arrival,optimized,1200.0,30.0,2500.0,29.99804914734298,30.640877864385974,4.998049147342979,0.23031251060966448,0.6676559333123016,850.0,14.166666666666666,47.524096083275474,0.8,38.49097999824087,0.0003995701491979344,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-025,mild_arrival,optimized,1200.0,30.0,3750.0,29.99804914734298,30.640877864385974,4.998049147342979,0.23031251060966448,0.6676559333123016,850.0,14.166666666666666,47.524096083275474,0.8,38.49097999824087,0.0003995701491979344,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-026,mild_arrival,optimized,1200.0,30.0,5000.0,29.99804914734298,30.640877864385974,4.998049147342979,0.23031251060966448,0.6676559333123016,850.0,14.166666666666666,47.524096083275474,0.8,38.49097999824087,0.0003995701491979344,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-027,mild_arrival,optimized,1200.0,35.0,2500.0,31.131585045892948,35.140958258523625,6.1315850458929475,0.226507302087126,0.9271929824561427,855.0,14.25,47.81306865144785,0.8,39.22242931005581,0.00041329171982785844,charge_complete,optimized_preheat,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-028,mild_arrival,optimized,1200.0,35.0,3750.0,33.71945410207529,39.9994393258092,8.71945410207529,0.22006581503523798,1.3657894736842142,870.0,14.5,48.30308918318466,0.8,40.187398019682654,0.0004344233985191042,charge_complete,optimized_preheat,1.2369127944111824e-10,True,True,True,True,True,True,ok
optimized-029,mild_arrival,optimized,1200.0,35.0,5000.0,34.968436656119046,39.72364611934672,9.968436656119046,0.21799621262731161,1.5063431278413537,875.0,14.583333333333334,48.42315634547725,0.8,40.49510337778332,0.0004409218572986678,charge_complete,target_deadband,1.1823431123048067e-10,True,True,True,True,True,True,ok
optimized-030,mild_arrival,optimized,1800.0,15.0,2500.0,19.240333047668244,15.490746006602755,5.759666952331756,0.23282249380672002,0.4912058306473386,850.0,14.166666666666666,47.37036980172297,0.8,34.612420303072646,0.0003248215137121007,charge_complete,optimized_precool,1.1334577720845118e-10,True,True,True,True,True,True,ok
optimized-031,mild_arrival,optimized,1800.0,15.0,3750.0,18.554384795924932,14.507868348283598,6.445615204075068,0.2308637988343475,0.6240156493928677,855.0,14.25,47.52694998034267,0.8,34.42974345904944,0.0003219227768657226,charge_complete,optimized_precool,1.0913936421275139e-10,True,True,True,True,True,True,ok
optimized-032,mild_arrival,optimized,1800.0,15.0,5000.0,18.375568922848046,14.01173206277253,6.624431077151954,0.2298999344216385,0.6894620580150432,855.0,14.25,47.600513673261865,0.8,34.355032753300854,0.000321152412036949,charge_complete,optimized_precool,1.070930011337623e-10,True,True,True,True,True,True,ok
optimized-033,mild_arrival,optimized,1800.0,20.0,2500.0,20.841513119962677,16.21254237741724,4.158486880037323,0.2345154749878801,0.3775174598170393,850.0,14.166666666666666,47.232057748185014,0.8,35.08341013815971,0.0003333016261772713,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-034,mild_arrival,optimized,1800.0,20.0,3750.0,20.69138932240067,15.296270299144311,4.308610677599329,0.23408185760945743,0.40703241912294313,850.0,14.166666666666666,47.2648204752981,0.8,34.972816990534064,0.0003319003341954381,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-035,mild_arrival,optimized,1800.0,20.0,5000.0,20.653100861585425,14.768488734021718,4.3468991384145745,0.23385665246357917,0.4223803628451374,850.0,14.166666666666666,47.2788656029858,0.8,34.926123132624255,0.00033136164055007496,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-036,mild_arrival,optimized,1800.0,25.0,2500.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-037,mild_arrival,optimized,1800.0,25.0,3750.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-038,mild_arrival,optimized,1800.0,25.0,5000.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-039,mild_arrival,optimized,1800.0,30.0,2500.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-040,mild_arrival,optimized,1800.0,30.0,3750.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-041,mild_arrival,optimized,1800.0,30.0,5000.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-042,mild_arrival,optimized,1800.0,35.0,2500.0,33.997639116506804,37.816067564446996,8.997639116506804,0.2197350747068043,1.3907894736842177,870.0,14.5,48.34239801126296,0.8,40.05486392563607,0.00043490677936274197,charge_complete,optimized_preheat,1.241460267920047e-10,True,True,True,True,True,True,ok
optimized-043,mild_arrival,optimized,1800.0,35.0,3750.0,34.9420143842823,36.4333312422246,9.942014384282302,0.21857375080953606,1.4700605445922634,870.0,14.5,48.4061414097454,0.8,40.23261298719927,0.0004395244206916993,charge_complete,target_deadband,1.4733814168721437e-10,True,True,True,True,True,True,ok
optimized-044,mild_arrival,optimized,1800.0,35.0,5000.0,34.9420143842823,36.4333312422246,9.942014384282302,0.21857375080953606,1.4700605445922634,870.0,14.5,48.4061414097454,0.8,40.23261298719927,0.0004395244206916993,charge_complete,target_deadband,1.4733814168721437e-10,True,True,True,True,True,True,ok
optimized-045,mild_arrival,optimized,1800.0,15.0,2500.0,19.240333047668244,15.490746006602755,5.759666952331756,0.23282249380672002,0.4912058306473386,850.0,14.166666666666666,47.37036980172297,0.8,34.612420303072646,0.0003248215137121007,charge_complete,optimized_precool,1.1334577720845118e-10,True,True,True,True,True,True,ok
optimized-046,mild_arrival,optimized,1800.0,15.0,3750.0,18.554384795924932,14.507868348283598,6.445615204075068,0.2308637988343475,0.6240156493928677,855.0,14.25,47.52694998034267,0.8,34.42974345904944,0.0003219227768657226,charge_complete,optimized_precool,1.0913936421275139e-10,True,True,True,True,True,True,ok
optimized-047,mild_arrival,optimized,1800.0,15.0,5000.0,18.375568922848046,14.01173206277253,6.624431077151954,0.2298999344216385,0.6894620580150432,855.0,14.25,47.600513673261865,0.8,34.355032753300854,0.000321152412036949,charge_complete,optimized_precool,1.070930011337623e-10,True,True,True,True,True,True,ok
optimized-048,mild_arrival,optimized,1800.0,20.0,2500.0,20.841513119962677,16.21254237741724,4.158486880037323,0.2345154749878801,0.3775174598170393,850.0,14.166666666666666,47.232057748185014,0.8,35.08341013815971,0.0003333016261772713,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-049,mild_arrival,optimized,1800.0,20.0,3750.0,20.69138932240067,15.296270299144311,4.308610677599329,0.23408185760945743,0.40703241912294313,850.0,14.166666666666666,47.2648204752981,0.8,34.972816990534064,0.0003319003341954381,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-050,mild_arrival,optimized,1800.0,20.0,5000.0,20.653100861585425,14.768488734021718,4.3468991384145745,0.23385665246357917,0.4223803628451374,850.0,14.166666666666666,47.2788656029858,0.8,34.926123132624255,0.00033136164055007496,charge_complete,optimized_precool,1.1436895874794573e-10,True,True,True,True,True,True,ok
optimized-051,mild_arrival,optimized,1800.0,25.0,2500.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-052,mild_arrival,optimized,1800.0,25.0,3750.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-053,mild_arrival,optimized,1800.0,25.0,5000.0,25.373865837034376,23.29963943216172,0.37386583703437637,0.2381262886479512,0.13378848318232248,845.0,14.083333333333334,46.93166591251182,0.8,36.855973083242596,0.00036250743083902107,charge_complete,target_deadband,1.1903011909453198e-10,True,True,True,True,True,True,ok
optimized-054,mild_arrival,optimized,1800.0,30.0,2500.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-055,mild_arrival,optimized,1800.0,30.0,3750.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-056,mild_arrival,optimized,1800.0,30.0,5000.0,30.011436262608616,29.64107821992777,5.0114362626086155,0.2301763357486899,0.6782555664349307,855.0,14.25,47.53907516014844,0.8,38.42503597913646,0.000399280929192987,charge_complete,target_deadband,1.1505107977427542e-10,True,True,True,True,True,True,ok
optimized-057,mild_arrival,optimized,1800.0,35.0,2500.0,33.997639116506804,37.816067564446996,8.997639116506804,0.2197350747068043,1.3907894736842177,870.0,14.5,48.34239801126296,0.8,40.05486392563607,0.00043490677936274197,charge_complete,optimized_preheat,1.241460267920047e-10,True,True,True,True,True,True,ok
optimized-058,mild_arrival,optimized,1800.0,35.0,3750.0,34.9420143842823,36.4333312422246,9.942014384282302,0.21857375080953606,1.4700605445922634,870.0,14.5,48.4061414097454,0.8,40.23261298719927,0.0004395244206916993,charge_complete,target_deadband,1.4733814168721437e-10,True,True,True,True,True,True,ok
optimized-059,mild_arrival,optimized,1800.0,35.0,5000.0,34.9420143842823,36.4333312422246,9.942014384282302,0.21857375080953606,1.4700605445922634,870.0,14.5,48.4061414097454,0.8,40.23261298719927,0.0004395244206916993,charge_complete,target_deadband,1.4733814168721437e-10,True,True,True,True,True,True,ok
baseline-none,hot_arrival,none,0.0,46.57442907023876,0.0,46.57442907023876,45.868236033629245,21.574429070238757,0.2914003438391198,0.0,910.0,15.166666666666666,37.71243994875906,0.75,46.58720811480848,0.00031051255143797437,charge_complete,strategy_none,1.9099388737231493e-10,True,True,True,True,True,True,ok
baseline-rule,hot_arrival,rule,0.0,37.03752334905262,0.0,37.03752334905262,36.73893161943989,12.03752334905262,0.2836112832211659,0.5345778470831709,740.0,12.333333333333334,38.73854477864838,0.75,45.04017840080262,0.000336360411087251,charge_complete,temperature_in_benefit_band,1.5575096767861396e-10,True,True,True,True,True,True,ok
optimized-000,hot_arrival,optimized,600.0,15.0,2500.0,44.586018358710206,39.23110595419034,19.586018358710206,0.2890332831821038,0.16388888888888897,850.0,14.166666666666666,37.988430389185176,0.75,46.12666255681196,0.00032009054154408804,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-001,hot_arrival,optimized,600.0,15.0,3750.0,43.5878381769965,35.91011265993966,18.5878381769965,0.28802895357111524,0.23333333333333334,825.0,13.75,38.12233165495277,0.75,46.11894632822649,0.0003243567672358937,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-002,hot_arrival,optimized,600.0,15.0,5000.0,42.589913752328584,32.58925915208508,17.589913752328584,0.2870239359883492,0.30277777777777815,800.0,13.333333333333334,38.256841900445934,0.75,46.11585540054575,0.0003280190499906009,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-003,hot_arrival,optimized,600.0,20.0,2500.0,44.586018358710206,39.23110595419034,19.586018358710206,0.2890332831821038,0.16388888888888897,850.0,14.166666666666666,37.988430389185176,0.75,46.12666255681196,0.00032009054154408804,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-004,hot_arrival,optimized,600.0,20.0,3750.0,43.5878381769965,35.91011265993966,18.5878381769965,0.28802895357111524,0.23333333333333334,825.0,13.75,38.12233165495277,0.75,46.11894632822649,0.0003243567672358937,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-005,hot_arrival,optimized,600.0,20.0,5000.0,42.589913752328584,32.58925915208508,17.589913752328584,0.2870239359883492,0.30277777777777815,800.0,13.333333333333334,38.256841900445934,0.75,46.11585540054575,0.0003280190499906009,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-006,hot_arrival,optimized,600.0,25.0,2500.0,44.586018358710206,39.23110595419034,19.586018358710206,0.2890332831821038,0.16388888888888897,850.0,14.166666666666666,37.988430389185176,0.75,46.12666255681196,0.00032009054154408804,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-007,hot_arrival,optimized,600.0,25.0,3750.0,43.5878381769965,35.91011265993966,18.5878381769965,0.28802895357111524,0.23333333333333334,825.0,13.75,38.12233165495277,0.75,46.11894632822649,0.0003243567672358937,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-008,hot_arrival,optimized,600.0,25.0,5000.0,42.589913752328584,32.58925915208508,17.589913752328584,0.2870239359883492,0.30277777777777815,800.0,13.333333333333334,38.256841900445934,0.75,46.11585540054575,0.0003280190499906009,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-009,hot_arrival,optimized,600.0,30.0,2500.0,44.586018358710206,39.23110595419034,19.586018358710206,0.2890332831821038,0.16388888888888897,850.0,14.166666666666666,37.988430389185176,0.75,46.12666255681196,0.00032009054154408804,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-010,hot_arrival,optimized,600.0,30.0,3750.0,43.5878381769965,35.91011265993966,18.5878381769965,0.28802895357111524,0.23333333333333334,825.0,13.75,38.12233165495277,0.75,46.11894632822649,0.0003243567672358937,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-011,hot_arrival,optimized,600.0,30.0,5000.0,42.589913752328584,32.58925915208508,17.589913752328584,0.2870239359883492,0.30277777777777815,800.0,13.333333333333334,38.256841900445934,0.75,46.11585540054575,0.0003280190499906009,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-012,hot_arrival,optimized,600.0,35.0,2500.0,44.586018358710206,39.23110595419034,19.586018358710206,0.2890332831821038,0.16388888888888897,850.0,14.166666666666666,37.988430389185176,0.75,46.12666255681196,0.00032009054154408804,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-013,hot_arrival,optimized,600.0,35.0,3750.0,43.5878381769965,35.91011265993966,18.5878381769965,0.28802895357111524,0.23333333333333334,825.0,13.75,38.12233165495277,0.75,46.11894632822649,0.0003243567672358937,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-014,hot_arrival,optimized,600.0,35.0,5000.0,42.589913752328584,32.58925915208508,17.589913752328584,0.2870239359883492,0.30277777777777815,800.0,13.333333333333334,38.256841900445934,0.75,46.11585540054575,0.0003280190499906009,charge_complete,optimized_precool,1.9099388737231493e-10,True,True,True,True,True,True,ok
optimized-015,hot_arrival,optimized,1200.0,15.0,2500.0,41.838209098241194,36.4831717633015,16.838209098241194,0.28665421237082345,0.32777777777777745,800.0,13.333333333333334,38.291104876990715,0.75,45.63783408824097,0.0003285730074027194,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-016,hot_arrival,optimized,1200.0,15.0,3750.0,39.46303799768144,31.78522022998911,14.46303799768144,0.28463776140942776,0.4666666666666667,760.0,12.666666666666666,38.583188162589394,0.75,45.62930220688965,0.00033514712799366406,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-017,hot_arrival,optimized,1200.0,15.0,5000.0,37.088739755021855,27.087838244932648,12.088739755021855,0.2826186484069183,0.605555555555554,730.0,12.166666666666666,38.88764028363172,0.75,45.62578383547868,0.00033862145600758683,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-018,hot_arrival,optimized,1200.0,20.0,2500.0,41.838209098241194,36.4831717633015,16.838209098241194,0.28665421237082345,0.32777777777777745,800.0,13.333333333333334,38.291104876990715,0.75,45.63783408824097,0.0003285730074027194,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-019,hot_arrival,optimized,1200.0,20.0,3750.0,39.46303799768144,31.78522022998911,14.46303799768144,0.28463776140942776,0.4666666666666667,760.0,12.666666666666666,38.583188162589394,0.75,45.62930220688965,0.00033514712799366406,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-020,hot_arrival,optimized,1200.0,20.0,5000.0,37.088739755021855,27.087838244932648,12.088739755021855,0.2826186484069183,0.605555555555554,730.0,12.166666666666666,38.88764028363172,0.75,45.62578383547868,0.00033862145600758683,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-021,hot_arrival,optimized,1200.0,25.0,2500.0,41.838209098241194,36.4831717633015,16.838209098241194,0.28665421237082345,0.32777777777777745,800.0,13.333333333333334,38.291104876990715,0.75,45.63783408824097,0.0003285730074027194,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-022,hot_arrival,optimized,1200.0,25.0,3750.0,39.46303799768144,31.78522022998911,14.46303799768144,0.28463776140942776,0.4666666666666667,760.0,12.666666666666666,38.583188162589394,0.75,45.62930220688965,0.00033514712799366406,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-023,hot_arrival,optimized,1200.0,25.0,5000.0,37.088739755021855,27.087838244932648,12.088739755021855,0.2826186484069183,0.605555555555554,730.0,12.166666666666666,38.88764028363172,0.75,45.62578383547868,0.00033862145600758683,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-024,hot_arrival,optimized,1200.0,30.0,2500.0,41.838209098241194,36.4831717633015,16.838209098241194,0.28665421237082345,0.32777777777777745,800.0,13.333333333333334,38.291104876990715,0.75,45.63783408824097,0.0003285730074027194,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-025,hot_arrival,optimized,1200.0,30.0,3750.0,39.46303799768144,31.78522022998911,14.46303799768144,0.28463776140942776,0.4666666666666667,760.0,12.666666666666666,38.583188162589394,0.75,45.62930220688965,0.00033514712799366406,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-026,hot_arrival,optimized,1200.0,30.0,5000.0,37.088739755021855,27.087838244932648,12.088739755021855,0.2826186484069183,0.605555555555554,730.0,12.166666666666666,38.88764028363172,0.75,45.62578383547868,0.00033862145600758683,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-027,hot_arrival,optimized,1200.0,35.0,2500.0,41.838209098241194,36.4831717633015,16.838209098241194,0.28665421237082345,0.32777777777777745,800.0,13.333333333333334,38.291104876990715,0.75,45.63783408824097,0.0003285730074027194,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-028,hot_arrival,optimized,1200.0,35.0,3750.0,39.46303799768144,31.78522022998911,14.46303799768144,0.28463776140942776,0.4666666666666667,760.0,12.666666666666666,38.583188162589394,0.75,45.62930220688965,0.00033514712799366406,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-029,hot_arrival,optimized,1200.0,35.0,5000.0,37.271424219997186,27.260769815131944,12.271424219997186,0.2827540963120928,0.5962930162697745,730.0,12.166666666666666,38.86540929204346,0.75,45.62767132275365,0.0003386772101729682,charge_complete,optimized_precool,1.7280399333685637e-10,True,True,True,True,True,True,ok
optimized-030,hot_arrival,optimized,1800.0,15.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-031,hot_arrival,optimized,1800.0,15.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-032,hot_arrival,optimized,1800.0,15.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-033,hot_arrival,optimized,1800.0,20.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-034,hot_arrival,optimized,1800.0,20.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-035,hot_arrival,optimized,1800.0,20.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-036,hot_arrival,optimized,1800.0,25.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-037,hot_arrival,optimized,1800.0,25.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-038,hot_arrival,optimized,1800.0,25.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-039,hot_arrival,optimized,1800.0,30.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-040,hot_arrival,optimized,1800.0,30.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-041,hot_arrival,optimized,1800.0,30.0,5000.0,32.36616923103602,22.678490360113656,7.366169231036018,0.2786530624230711,0.8761908944403348,725.0,12.083333333333334,39.28400367707636,0.75,45.04017840080262,0.0003182638513967753,charge_complete,optimized_precool,1.5575096767861396e-10,True,True,True,True,True,True,ok
optimized-042,hot_arrival,optimized,1800.0,35.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-043,hot_arrival,optimized,1800.0,35.0,3750.0,36.47391748549771,28.999564836018248,11.473917485497708,0.2819943635239111,0.6474761848644363,730.0,12.166666666666666,38.9534876938886,0.75,45.05775068383377,0.00033763794419912455,charge_complete,optimized_precool,1.9190338207408786e-10,True,True,True,True,True,True,ok
optimized-044,hot_arrival,optimized,1800.0,35.0,5000.0,35.79346952171455,26.143196459414927,10.793469521714549,0.2812316713112081,0.7000509785745374,725.0,12.083333333333334,39.06074541203373,0.75,45.05775068383377,0.000334870296518203,charge_complete,optimized_precool,1.9190338207408786e-10,True,True,True,True,True,True,ok
optimized-045,hot_arrival,optimized,1800.0,15.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-046,hot_arrival,optimized,1800.0,15.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
