dataset_id,maturity,episode_id,time_s,observed_core_temp_c,predicted_core_temp_c,core_residual_c,observed_surface_temp_c,predicted_surface_temp_c,surface_residual_c
synthetic-battery-thermal-v1,synthetic,1,295.0,24.451810214040403,24.453925992424633,0.0021157783842298272,20.770112274588683,20.76390538246432,-0.006206892124364316
synthetic-battery-thermal-v1,synthetic,1,300.0,24.48812791012064,24.475125938414823,-0.013001971705815407,20.771097399387475,20.773792448127256,0.002695048739781214
synthetic-battery-thermal-v1,synthetic,1,305.0,24.507764301612998,24.499118537258042,-0.008645764354955787,20.790557289038713,20.791437003020775,0.0008797139820622135
synthetic-battery-thermal-v1,synthetic,1,310.0,24.522923318187228,24.523720883064925,0.000797564877696999,20.83160708334879,20.81621154759219,-0.015395535756599799
synthetic-battery-thermal-v1,synthetic,1,315.0,24.51783461051752,24.54664063447622,0.02880602395869758,20.830626832477503,20.847320307874753,0.016693475397250523
synthetic-battery-thermal-v1,synthetic,1,320.0,24.544853682017507,24.565899060481655,0.021045378464148,20.851355817033962,20.883841310232086,0.03248549319812355
synthetic-battery-thermal-v1,synthetic,1,325.0,24.571271615027218,24.58019641642518,0.008924801397963478,20.938273015662844,20.92477499030348,-0.013498025359364618
synthetic-battery-thermal-v1,synthetic,1,330.0,24.586152365656744,24.589152947659976,0.0030005820032315,20.974038026001296,20.969096187974156,-0.004941838027139767
synthetic-battery-thermal-v1,synthetic,1,335.0,24.610982178424845,24.593381525066842,-0.017600653358002205,21.037402744170222,21.015805773464624,-0.021596970705598295
synthetic-battery-thermal-v1,synthetic,1,340.0,24.59457046097897,24.594378646613364,-0.0001918143656070015,21.085665057384745,21.06397792730879,-0.021687130075953576
synthetic-battery-thermal-v1,synthetic,1,345.0,24.59682253903448,24.594253686918023,-0.0025688521164575207,21.1013241432131,21.11279932220978,0.011475178996683155
synthetic-battery-thermal-v1,synthetic,1,350.0,24.587582706298786,24.59534579618246,0.007763089883674468,21.140182902047947,21.161597123873968,0.021414221826020707
synthetic-battery-thermal-v1,synthetic,1,355.0,24.58761799187553,24.5997983565171,0.012180364641569241,21.204994676760528,21.20985376980715,0.004859093046622576
synthetic-battery-thermal-v1,synthetic,1,360.0,24.622386283895253,24.609168657095793,-0.013217626799459481,21.283259779264853,21.25720777157445,-0.026052007690402945
synthetic-battery-thermal-v1,synthetic,1,365.0,24.604635464582465,24.624144035240988,0.019508570658523183,21.347452587701873,21.34189103766676,-0.005561550035114493
synthetic-battery-thermal-v1,synthetic,1,370.0,24.662117009758465,24.67618512870145,0.014068118942986985,21.430896522414052,21.424653575722154,-0.00624294669189851
synthetic-battery-thermal-v1,synthetic,1,375.0,24.732216079562075,24.73230162127112,8.554170904417902e-05,21.47708003404832,21.505943441341277,0.02886340729295611
synthetic-battery-thermal-v1,synthetic,1,380.0,24.8066884721743,24.790531414823228,-0.01615705735107298,21.574865618658855,21.58583953857563,0.010973919916775543
synthetic-battery-thermal-v1,synthetic,1,385.0,24.843127351774555,24.84855637907117,0.005429027296614208,21.645996026684656,21.664418211120108,0.018422184435451072
synthetic-battery-thermal-v1,synthetic,1,390.0,24.897215413430754,24.90412383019376,0.006908416763007352,21.74530225800813,21.74171554728867,-0.003586710719460484
synthetic-battery-thermal-v1,synthetic,1,395.0,24.955816826263394,24.955455974697152,-0.0003608515662421041,21.819358414211344,21.81769496810209,-0.0016634461092550623
synthetic-battery-thermal-v1,synthetic,1,400.0,25.01045546104238,25.001572641725858,-0.008882819316522017,21.90835209481646,21.892222140617996,-0.016129954198465413
synthetic-battery-thermal-v1,synthetic,1,405.0,25.040996165292317,25.042468423074986,0.0014722577826695726,21.93882477053228,21.965048320175747,0.026223549643468402
synthetic-battery-thermal-v1,synthetic,1,410.0,25.09897340602507,25.07911187580179,-0.019861530223280965,22.026393964072057,22.035802349809977,0.009408385737920355
synthetic-battery-thermal-v1,synthetic,1,415.0,25.13400327574824,25.113266879583254,-0.020736396164984683,22.10496916808705,22.103990861130324,-0.0009783069567248504
synthetic-battery-thermal-v1,synthetic,1,420.0,25.14937983273232,25.14716866542657,-0.0022111673057487735,22.169162860226916,22.16900580894134,-0.000157051285576415
synthetic-battery-thermal-v1,synthetic,1,425.0,25.216730168139996,25.18311353175103,-0.033616636388966725,22.25595631575934,22.23013835047134,-0.025817965288002398
synthetic-battery-thermal-v1,synthetic,1,430.0,25.228628390003824,25.22303700623018,-0.005591383773644765,22.283449142234424,22.2865982041907,0.0031490619562752897
synthetic-battery-thermal-v1,synthetic,1,435.0,25.289085272942845,25.268157326523262,-0.020927946419583066,22.31914030615386,22.3375378945488,0.0183975883949401
synthetic-battery-thermal-v1,synthetic,1,440.0,25.328799621585084,25.318749214409372,-0.010050407175711484,22.375882248674436,22.382081577675045,0.0061993290006086
synthetic-battery-thermal-v1,synthetic,1,445.0,25.38415343449874,25.374089175327093,-0.010064259171645773,22.401017051131124,22.419358316387083,0.018341265255958916
synthetic-battery-thermal-v1,synthetic,1,450.0,25.41441592722835,25.432582297932978,0.0181663707046269,22.411650724146316,22.44853962524394,0.03688890109762255
synthetic-battery-thermal-v1,synthetic,1,455.0,25.481290520483366,25.492047455165654,0.010756934682287778,22.45633434269053,22.468880785273235,0.012546442582706874
synthetic-battery-thermal-v1,synthetic,1,460.0,25.55203048178375,25.55010894944023,-0.0019215323435197718,22.503369728830023,22.479764849064292,-0.023604879765731113
synthetic-battery-thermal-v1,synthetic,1,465.0,25.596004296650577,25.57302467221209,-0.02297962443848789,22.461161740576912,22.480747505563194,0.019585764986281617
synthetic-battery-thermal-v1,synthetic,1,470.0,25.60264803825161,25.591005898265358,-0.0116421399862503,22.46032677571121,22.471203007957037,0.010876232245827566
synthetic-battery-thermal-v1,synthetic,1,475.0,25.605571286745665,25.603410965129797,-0.0021603216158680993,22.449644371538948,22.45116837244528,0.0015240009063326454
synthetic-battery-thermal-v1,synthetic,1,480.0,25.62627392490552,25.61059588682666,-0.015678038078860368,22.41211396987084,22.420964594403355,0.008850624532513507
synthetic-battery-thermal-v1,synthetic,1,485.0,25.636130007402524,25.613842302567825,-0.02228770483469944,22.322797262007093,22.34276400863715,0.019966746630057486
synthetic-battery-thermal-v1,synthetic,1,490.0,25.621299800081548,25.614946769473008,-0.006353030608540422,22.29408445132865,22.256991679314815,-0.03709277201383543
synthetic-battery-thermal-v1,synthetic,1,495.0,25.62573852542152,25.616201716956656,-0.009536808464865487,22.185495547797558,22.164875581381043,-0.020619966416514757
synthetic-battery-thermal-v1,synthetic,1,500.0,25.627313268418582,25.619797279854787,-0.007515988563795872,22.0767306882456,22.06788822881485,-0.008842459430749017
synthetic-battery-thermal-v1,synthetic,1,505.0,25.632693705483064,25.627418187438884,-0.00527551804417925,21.966282903011052,21.967698721762847,0.0014158187517949727
synthetic-battery-thermal-v1,synthetic,1,510.0,25.63439024743299,25.639933813529286,0.0055435660962963595,21.87470214141634,21.86611217836807,-0.008589963048269311
synthetic-battery-thermal-v1,synthetic,1,515.0,25.65067130681731,25.65723801010216,0.006566703284850206,21.77808615153821,21.765000646603106,-0.013085504935105519
synthetic-battery-thermal-v1,synthetic,1,520.0,25.700839897570592,25.678268000353462,-0.022571897217130044,21.675753777371074,21.66623043516241,-0.00952334220866291
synthetic-battery-thermal-v1,synthetic,1,525.0,25.703299554100774,25.701198918844245,-0.0021006352565287045,21.583294342853108,21.57159108021005,-0.011703262643056433
synthetic-battery-thermal-v1,synthetic,1,530.0,25.72564415801357,25.723778518799715,-0.0018656392138538536,21.502459947290454,21.482730844631135,-0.019729102659319153
synthetic-battery-thermal-v1,synthetic,1,535.0,25.72285060842114,25.743740969431247,0.020890361010106773,21.402491177414632,21.401102787499898,-0.0013883899147337786
synthetic-battery-thermal-v1,synthetic,1,540.0,25.735998292694138,25.759224208890686,0.023225916196548013,21.31256468071208,21.327924182084693,0.015359501372614659
synthetic-battery-thermal-v1,synthetic,1,545.0,25.796227084129978,25.769114639123977,-0.02711244500600074,21.285200974720272,21.26415059348833,-0.021050381231940918
synthetic-battery-thermal-v1,synthetic,1,550.0,25.769098310151552,25.773256172663505,0.004157862511952715,21.19601517808531,21.210464465678704,0.014449287593393478
synthetic-battery-thermal-v1,synthetic,1,555.0,25.734598945133083,25.772485357801035,0.037886412667951674,21.16758709869386,21.16727681158357,-0.0003102871102917959
synthetic-battery-thermal-v1,synthetic,1,560.0,25.84311808842229,25.80008460005124,-0.043033488371051476,21.15001031937211,21.13473970272186,-0.015270616650251867
synthetic-battery-thermal-v1,synthetic,1,565.0,25.825018411748186,25.826546980548024,0.0015285687998378705,21.12908614048036,21.113163985869246,-0.01592215461111479
synthetic-battery-thermal-v1,synthetic,1,570.0,25.837851700870864,25.85425494839525,0.016403247524387154,21.106843005389372,21.102239430189,-0.004603575200370358
synthetic-battery-thermal-v1,synthetic,1,575.0,25.8939851964346,25.885313097281344,-0.008672099153255175,21.109287796074696,21.101473278623157,-0.00781451745153916
synthetic-battery-thermal-v1,synthetic,1,580.0,25.940415640323828,25.921172377429674,-0.0192432628941539,21.12447082769176,21.110220109378858,-0.014250718312901256
synthetic-battery-thermal-v1,synthetic,1,585.0,25.98001629233183,25.96237320794769,-0.017643084384140195,21.126382691217714,21.127711827023553,0.0013291358058395986
synthetic-battery-thermal-v1,synthetic,1,590.0,26.029808860370803,26.008454215473964,-0.021354644896838693,21.186382122461406,21.153087465203317,-0.033294657258089444
synthetic-battery-thermal-v1,synthetic,1,595.0,26.051669857323603,26.0580431439708,0.006373286647196608,21.18078940661875,21.185422947541458,0.004633540922707624
synthetic-battery-thermal-v1,synthetic,1,600.0,26.137628535301083,26.109113284062868,-0.028515251238214745,21.22935940824742,21.22376111863728,-0.005598289610137641
synthetic-battery-thermal-v1,synthetic,1,605.0,26.18918577283345,26.15935861112676,-0.02982716170669164,21.26873203288376,21.267142196703258,-0.0015898361805035677
synthetic-battery-thermal-v1,synthetic,1,610.0,26.23748287622215,26.206619198172465,-0.03086367804968404,21.324573664680994,21.31463435549645,-0.009939309184542111
synthetic-battery-thermal-v1,synthetic,1,615.0,26.262424572526047,26.24927932459828,-0.013145247927766945,21.396526149968746,21.365363519129453,-0.031162630839293826
synthetic-battery-thermal-v1,synthetic,1,620.0,26.29060525726868,26.28656570183721,-0.004039555431472053,21.41183131727593,21.418540795001462,0.006709477725532764
synthetic-battery-thermal-v1,synthetic,1,625.0,26.32158559998171,26.318691469054283,-0.0028941309274266303,21.487387892422134,21.47348543970971,-0.013902452712425628
synthetic-battery-thermal-v1,synthetic,1,630.0,26.333082934552607,26.346819750812127,0.013736816259520168,21.54602814534008,21.529640999089466,-0.016387146250615103
synthetic-battery-thermal-v1,synthetic,1,635.0,26.374632359052754,26.372853482024073,-0.0017788770286806255,21.610331914390887,21.586582393159613,-0.023749521231273718
synthetic-battery-thermal-v1,synthetic,1,640.0,26.373147280259715,26.399089891130668,0.02594261087095262,21.63845429080969,21.64401227213147,0.005557981321778982
synthetic-battery-thermal-v1,synthetic,1,645.0,26.412603609163995,26.427802712034712,0.01519910287071724,21.695302845187207,21.701745917068344,0.006443071881136575
synthetic-battery-thermal-v1,synthetic,1,650.0,26.474796354492614,26.460828368629542,-0.01396798586307213,21.762659155973132,21.75968518952438,-0.0029739664487529183
synthetic-battery-thermal-v1,synthetic,1,655.0,26.47405655670458,26.4676330520251,-0.006423504679478498,21.8207724566905,21.81778337927543,-0.0029890774150693744
synthetic-battery-thermal-v1,synthetic,1,660.0,26.493339183168995,26.48005452754962,-0.013284655619376196,21.865572632620776,21.875606870514748,0.010034237893972175
synthetic-battery-thermal-v1,synthetic,1,665.0,26.518084550996665,26.49720620962726,-0.020878341369403586,21.947849361103756,21.933095245933156,-0.014754115170600102
synthetic-battery-thermal-v1,synthetic,1,670.0,26.533492169920493,26.517379202607636,-0.01611296731285705,22.003002728452465,21.990115409655154,-0.012887318797311309
synthetic-battery-thermal-v1,synthetic,1,675.0,26.553203139607696,26.53835317227239,-0.014849967335305081,22.08122612543226,22.046428399342695,-0.03479772608956466
synthetic-battery-thermal-v1,synthetic,1,680.0,26.566952132510444,26.557800234727182,-0.009151897783262086,22.101075000088635,22.101667096985977,0.0005920968973427421
synthetic-battery-thermal-v1,synthetic,1,685.0,26.572892614540653,26.57370817148179,0.0008155569411378849,22.143614435371404,22.15532751013644,0.011713074765037135
synthetic-battery-thermal-v1,synthetic,1,690.0,26.576560458402742,26.58474574909909,0.008185290696346215,22.196989396745707,22.206774786760807,0.009785390015100148
synthetic-battery-thermal-v1,synthetic,1,695.0,26.59988229616989,26.590503478174814,-0.009378817995077782,22.26362467995537,22.255263485005113,-0.008361194950257556
synthetic-battery-thermal-v1,synthetic,1,700.0,26.602696430426302,26.591565864813116,-0.01113056561318615,22.29166451829603,22.299970080238317,0.008305561942286488
synthetic-battery-thermal-v1,synthetic,2,0.0,24.413502768460297,24.413502768460297,0.0,23.5893326620968,23.5893326620968,0.0
synthetic-battery-thermal-v1,synthetic,2,5.0,24.468440237362845,24.483847839256086,0.015407601893240752,23.567563685067924,23.58828176096756,0.020718075899637256
synthetic-battery-thermal-v1,synthetic,2,10.0,24.550966367749126,24.555257822734376,0.004291454985249743,23.582562347040263,23.590516684391375,0.007954337351112173
synthetic-battery-thermal-v1,synthetic,2,15.0,24.591656166068656,24.625412030641918,0.03375586457326207,23.583882740593236,23.59553911686501,0.011656376271773183
synthetic-battery-thermal-v1,synthetic,2,20.0,24.68452558829495,24.692171003403878,0.007645415108928688,23.57870294266906,23.602706761166736,0.02400381849767541
synthetic-battery-thermal-v1,synthetic,2,25.0,24.745661540575483,24.753968496677572,0.008306956102089202,23.57906291132991,23.611269723004973,0.03220681167506356
synthetic-battery-thermal-v1,synthetic,2,30.0,24.819366753478683,24.810098568111627,-0.009268185367055537,23.628875857004623,23.62041667054392,-0.008459186460701318
synthetic-battery-thermal-v1,synthetic,2,35.0,24.846623893719162,24.860845367837126,0.014221474117963595,23.62464818430061,23.629326796169106,0.004678611868495608
synthetic-battery-thermal-v1,synthetic,2,40.0,24.86115993949762,24.907431941373297,0.04627200187567482,23.60988650163808,23.63722294189478,0.027336440256700456
synthetic-battery-thermal-v1,synthetic,2,45.0,24.937561407344,24.951797380895197,0.0142359735511981,23.61750037169615,23.643421139549897,0.02592076785374786
synthetic-battery-thermal-v1,synthetic,2,50.0,24.99742299957781,24.996242985884212,-0.0011800136935988803,23.667661475777894,23.64737227528874,-0.020289200489155945
synthetic-battery-thermal-v1,synthetic,2,55.0,25.016135314581117,25.043012003157838,0.026876688576720653,23.626646739352424,23.648692541123705,0.022045801771280793
synthetic-battery-thermal-v1,synthetic,2,60.0,25.088519771304398,25.093879647729874,0.0053598764254765285,23.662068478293158,23.647180637219666,-0.014887841073491614
synthetic-battery-thermal-v1,synthetic,2,65.0,25.122971000779046,25.149828246392158,0.026857245613111758,23.637500814567293,23.64282114384182,0.005320329274528746
synthetic-battery-thermal-v1,synthetic,2,70.0,25.198250477129182,25.179268244433263,-0.01898223269591881,23.602182136466823,23.63577488339251,0.03359274692568803
synthetic-battery-thermal-v1,synthetic,2,75.0,25.1856314343089,25.21297090357487,0.027339469265971417,23.611043420127576,23.62596106940496,0.014917649277382594
synthetic-battery-thermal-v1,synthetic,2,80.0,25.23346403383423,25.24916549511491,0.01570146128067762,23.617722422956614,23.613834419908603,-0.0038880030480115124
synthetic-battery-thermal-v1,synthetic,2,85.0,25.281565874476687,25.285601569146003,0.004035694669315859,23.565283405321114,23.599940864885227,0.03465745956411226
synthetic-battery-thermal-v1,synthetic,2,90.0,25.32024572898199,25.319958005697195,-0.00028772328479576004,23.56845385060295,23.584881253705692,0.01642740310274249
synthetic-battery-thermal-v1,synthetic,2,95.0,25.362127179138838,25.350265239670126,-0.01186193946871228,23.55236181203671,23.569275439904537,0.01691362786782591
synthetic-battery-thermal-v1,synthetic,2,100.0,25.35861127429627,25.375263705378266,0.01665243108199732,23.554601180115544,23.553728546514744,-0.0008726336007995883
synthetic-battery-thermal-v1,synthetic,2,105.0,25.39908628530306,25.394633156581268,-0.0044531287217921545,23.538519604196974,23.538800439344065,0.00028083514709109636
synthetic-battery-thermal-v1,synthetic,2,110.0,25.376854510838445,25.409051042869887,0.032196532031441905,23.526271758407372,23.524978748917118,-0.0012930094902543487
synthetic-battery-thermal-v1,synthetic,2,115.0,25.3976969730552,25.420069274208117,0.022372301152916663,23.50961179595287,23.51265531476143,0.0030435188085604636
synthetic-battery-thermal-v1,synthetic,2,120.0,25.401664665531925,25.42983180279217,0.02816713726024389,23.502411220538985,23.50210575680008,-0.0003054637389041659
synthetic-battery-thermal-v1,synthetic,2,125.0,25.42182886264231,25.440684460565258,0.018855597922947,23.468004656163235,23.49347202099126,0.025467364828024586
synthetic-battery-thermal-v1,synthetic,2,130.0,25.458775879251466,25.45474812261181,-0.0040277566396547115,23.48428598603188,23.48674814584865,0.002462159816772669
synthetic-battery-thermal-v1,synthetic,2,135.0,25.457753663023322,25.473532942082343,0.015779279059021434,23.497574176640214,23.48177004143938,-0.01580413520083468
synthetic-battery-thermal-v1,synthetic,2,140.0,25.484631341168125,25.49766390473229,0.013032563564163269,23.472838443547673,23.478210614031468,0.005372170483795458
synthetic-battery-thermal-v1,synthetic,2,145.0,25.524559487584845,25.526767648488466,0.0022081609036206373,23.460534945768398,23.47558194914073,0.015047003372330892
synthetic-battery-thermal-v1,synthetic,2,150.0,25.56057195823892,25.559541088510098,-0.0010308697288223811,23.45959293586488,23.473246345157243,0.01365340929236325
synthetic-battery-thermal-v1,synthetic,2,155.0,25.581994934350934,25.593989243440046,0.011994309089111255,23.48533209405255,23.470437679184023,-0.014894414868525274
synthetic-battery-thermal-v1,synthetic,2,160.0,25.606571293697947,25.627788818076983,0.021217524379036234,23.424677148784962,23.46629386523957,0.04161671645460885
synthetic-battery-thermal-v1,synthetic,2,165.0,25.709274839378597,25.690309774177432,-0.018965065201165032,23.49285683193885,23.45990008972817,-0.03295674221068268
synthetic-battery-thermal-v1,synthetic,2,170.0,25.73718161083902,25.748084889163223,0.010903278324203569,23.41657401741998,23.450738394863066,0.03416437744308709
synthetic-battery-thermal-v1,synthetic,2,175.0,25.791053460609497,25.800201235224446,0.009147774614948645,23.428745617871613,23.43794335517619,0.009197737304578624
synthetic-battery-thermal-v1,synthetic,2,180.0,25.839678160727804,25.846724013412814,0.007045852685010345,23.399411547263128,23.420768089110823,0.021356541847694643
synthetic-battery-thermal-v1,synthetic,2,185.0,25.893439761836557,25.88868249301896,-0.00475726881759897,23.402147410230533,23.39864203985008,-0.0035053703804521774
synthetic-battery-thermal-v1,synthetic,2,190.0,25.90176861479826,25.92787980132674,0.026111186528478214,23.377686515223047,23.371220925206583,-0.0064655900164645175
