time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
365.0,0.4130248749570755,23.555505435204832,16.47900997436091,220000.0,220000.00000000012,11000.00000000003,209000.0000000001,580.0,208420.0000000001,0.0,-523.689096248176,12904.397301265286,1.0,1.0,station,0.0,1.5353831002729664e-06,8.941602501283291e-05
370.0,0.41670882515725305,23.689159352100592,16.54598433363851,220000.0,219999.99999999985,11000.0,208999.99999999985,580.0,208419.99999999985,1.4551915228366852e-10,-523.5087126568093,12846.765959198357,1.0,1.0,station,0.0,1.5411421690594657e-06,9.095716718189237e-05
375.0,0.420391502864123,23.821728545566874,16.614133660585978,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-523.3278846604693,12789.665210453086,1.0,1.0,station,0.0,1.546857824560237e-06,9.25040250064526e-05
380.0,0.4240729051068686,23.953231180428844,16.683409978563155,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-523.1466344954283,12733.08630580243,1.0,1.0,station,0.0,1.552530657805925e-06,9.405655566425852e-05
385.0,0.4277530290667301,24.083684978521994,16.75376674738808,220000.0,219999.99999999985,11000.0,208999.99999999985,580.0,208419.99999999985,1.4551915228366852e-10,-522.9649837697885,12677.020711788347,1.0,1.0,station,0.0,1.5581612491297071e-06,9.561471691338823e-05
390.0,0.4314318720727205,24.213107230843825,16.82515882234589,220000.0,220000.00000000012,11000.00000000003,209000.0000000001,580.0,208420.0000000001,0.0,-522.7829534828523,12621.46010429013,1.0,1.0,station,0.0,1.5637501683119576e-06,9.717846708170019e-05
395.0,0.43510943159747345,24.341514809357964,16.897542414357662,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-522.6005640438402,12566.396362303674,1.0,1.0,station,0.0,1.5692979747272447e-06,9.874776505642744e-05
400.0,0.43878570525321786,24.46892417846092,16.970875051276295,220000.0,219999.99999999988,11000.0,208999.99999999988,580.0,208419.99999999988,1.1641532182693481e-10,-522.417835289992,12511.821561924731,1.0,1.0,station,0.0,1.5748052174934017e-06,0.00010032257027392084
405.0,0.44246069078787603,24.59535140612142,17.04511554027749,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-522.2347865040562,12457.72797052819,1.0,1.0,station,0.0,1.5802724356221658e-06,0.000101902842709543
410.0,0.44613438608128075,24.720812174701898,17.120223931314765,220000.0,219999.99999999988,11000.0,208999.99999999988,580.0,208419.99999999988,1.1641532182693481e-10,-522.0514364312007,12404.108041137022,1.0,1.0,station,0.0,1.5857001581712811e-06,0.00010348854286771429
415.0,0.4498067891415074,24.845321791471466,17.196161481608343,220000.0,220000.00000000017,11000.00000000003,209000.00000000015,580.0,208420.00000000015,0.0,-521.8678032953646,12350.954406974275,1.0,1.0,station,0.0,1.591088904397607e-06,0.0001050796317721119
420.0,0.4534778981013171,24.968895198819403,17.27289062113864,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-521.6839048150632,12298.259876191258,1.0,1.0,station,0.0,1.5964391839111083e-06,0.000106676070956023
425.0,0.4571477112147078,25.091546984177928,17.350374919115875,220000.0,220000.00000000012,11000.00000000003,209000.0000000001,580.0,208420.0000000001,0.0,-521.4997582186792,12246.017426766608,1.0,1.0,station,0.0,1.6017514968294145e-06,0.00010827782245285243
430.0,0.46081622685356916,25.21329138966274,17.428579051398156,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-521.3153802592427,12194.220201569358,1.0,1.0,station,0.0,1.6070263339326872e-06,0.00010988484878678511
435.0,0.464483443504438,25.33414232143959,17.50746876883119,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-521.1307872287312,12142.861503581145,1.0,1.0,station,0.0,1.6122641768186684e-06,0.00011149711296360378
440.0,0.4681493597653513,25.454113358824856,17.587010866483492,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-520.945994971897,12091.934791271491,1.0,1.0,station,0.0,1.6174654980576266e-06,0.00011311457846166141
445.0,0.47181397434279326,25.573217763127904,17.667173153751808,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-520.7610188996463,12041.433674121317,1.0,1.0,station,0.0,1.622630761347096e-06,0.0001147372092230085
450.0,0.4754772860487331,25.691468486242723,17.74792442531202,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-520.5758740019793,11991.351908289318,1.0,1.0,station,0.0,1.6277604216661342e-06,0.00011636496964467464
455.0,0.47913929379775155,25.808878178996178,17.829234432891738,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-520.3905748605099,11941.683392416358,1.0,1.0,station,0.0,1.632854925429065e-06,0.0001179978245701037
460.0,0.48279999660425194,25.92545919925991,17.91107385784119,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-520.2051356605814,11892.42216356337,1.0,1.0,station,0.0,1.6379147106384464e-06,0.00011963573928074215
465.0,0.48645939357975443,26.041223619832788,17.99341428447994,220000.0,219999.99999999994,11000.0,208999.99999999994,580.0,208419.99999999994,5.820766091346741e-11,-520.0195702029856,11843.562393277829,1.0,1.0,station,0.0,1.642940207037206e-06,0.00012127867948777936
470.0,0.49011748393026955,26.156183236100564,18.07622817419744,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-519.833891915309,11795.09838378495,1.0,1.0,station,0.0,1.647931836259771e-06,0.00012292661132403911
