time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
1815.0,0.6027999904482667,8.43634547657845,14.031439901492828,220000.0,157562.20228002776,7878.110114001407,149684.09216602636,5943.1578947368425,143740.9342712895,62437.79771997224,-354.34717830632866,7531.0252154204745,0.6877556663698063,0.8882079194876545,temperature,0.0,5.178938786338671e-07,3.417108117818052e-05
1820.0,0.6053131225719596,8.564980891232612,14.113937234280478,220000.0,158869.10257154258,7943.45512857713,150925.64744296545,5943.1578947368425,144982.4895482286,61130.89742845742,-357.1293017879261,7650.15563224879,0.6936961222403277,0.8826666878927406,temperature,0.0,5.302371464191279e-07,3.470131832459965e-05
1825.0,0.6078460188652096,8.694975569134359,14.197161940285698,220000.0,160189.75949532512,8009.4879747662635,152180.27152055886,5943.1578947368425,146237.113625822,59810.240504674875,-359.93789430395236,7770.992110174615,0.6996991082575219,0.8770819498400898,temperature,0.0,5.429421719335054e-07,3.5244260496533154e-05
1830.0,0.6103988681791722,8.826349119640371,14.281124934583048,220000.0,161524.37152178315,8076.218576089159,153448.152945694,5943.1578947368425,147504.99505095714,58475.62847821685,-362.7733235631071,7893.559017419442,0.7057655265596035,0.8714532914106453,temperature,0.0,5.560215936741335e-07,3.580028209020729e-05
1835.0,0.6129718619883792,8.959121432811823,14.365837280281234,220000.0,162873.13997364487,8143.656998682243,154729.48297496262,5943.1578947368425,148786.32508022577,57126.860026355134,-365.6359623609906,8017.88099135214,0.7118962922498839,0.8657802929351728,temperature,0.0,5.694885555333547e-07,3.6369770645740646e-05
1840.0,0.6155651944269079,9.093312682257697,14.451310190825916,220000.0,164236.26905553852,8211.813452776929,156024.4556027616,5943.1578947368425,150081.29770802474,55763.73094446148,-368.52618863303087,8143.982935848055,0.7180923335312184,0.8600625289147129,temperature,0.0,5.833567293102897e-07,3.695312737505093e-05
1845.0,0.6181790623249194,9.228943327935916,14.537555032307859,220000.0,165613.96588318274,8280.698294159141,157333.2675890236,5943.1578947368425,151390.10969428674,54386.03411681726,-371.4443855068825,8271.890018288705,0.7243545918386924,0.8542995679402046,temperature,0.0,5.976403383174603e-07,3.755076771336839e-05
1850.0,0.6208136652455603,9.366034118907576,14.62458332577548,220000.0,167006.44051214575,8350.322025607282,158656.11848653847,5943.1578947368425,152712.96059180162,52993.55948785425,-374.39094135423596,8401.627666184833,0.7306840219703427,0.8484909726112903,temperature,0.0,6.123541821397271e-07,3.816312189550812e-05
1855.0,0.6234692055222258,9.504606096039337,14.712406749550759,220000.0,168413.90596612156,8420.695298306091,159993.21066781547,5943.1578947368425,154050.0527730786,51586.09403387844,-377.3662498419543,8533.221563404051,0.7370815922156868,0.8426362994543105,temperature,0.0,6.275136626059922e-07,3.879063555811411e-05
1860.0,0.6261458882961765,9.644680594648793,14.801037141547384,220000.0,169836.5782646742,8491.828913233709,161344.7493514405,5943.1578947368425,155401.59145670364,50163.4217353258,-380.37070998246276,8666.697645984357,0.7435482844818357,0.8367350988394981,temperature,0.0,6.431348110374319e-07,3.943377036915154e-05
1865.0,0.6288439215545034,9.786279247087418,14.890486501589958,220000.0,171274.6764503979,8563.733822519891,162710.94262787802,5943.1578947368425,156767.78473314116,48725.32354960209,-383.4047261833089,8802.082097513936,0.7500850944169437,0.8307869148973857,temperature,0.0,6.592343168396424e-07,4.009300468599118e-05
1870.0,0.6315635161684369,9.929423985255415,14.980766993732983,220000.0,172728.4226154346,8636.421130771749,164092.00148466285,5943.1578947368425,158148.843589926,47271.577384565404,-386.4687082958031,8939.40134405684,0.7566930315307461,0.8247912854344368,temperature,0.0,6.75829557509773e-07,4.0768834243500954e-05
