time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_traction_power_w,available_traction_power_w,actual_traction_power_w,preconditioning_thermal_power_w,preconditioning_aux_power_w,battery_terminal_power_w,power_closure_residual_w,preconditioning_reason,incremental_aging_damage,cumulative_route_aging_damage
615.0,0.36280276701368874,45.62860773928026,45.01094603609205,16134.345884812357,220000.0,16134.345884812357,0.0,0.0,16134.34588481225,-1.0732037480920553e-10,strategy_none,6.892228928746918e-08,7.968575407441666e-06
620.0,0.362480361695996,45.633483827119136,45.01406858008933,16398.18893630466,220000.0,16398.18893630466,0.0,0.0,16398.188936304716,5.4569682106375694e-11,strategy_none,7.026263260016277e-08,8.038838040041828e-06
625.0,0.3621529573806554,45.638494129819804,45.01722044290871,16650.0,220000.0,16650.0,0.0,0.0,16650.00000000004,4.001776687800884e-11,strategy_none,7.155031194948953e-08,8.110388351991317e-06
630.0,0.3618208449121874,45.64363034442149,45.02040366846263,16887.020181189677,220000.0,16887.020181189677,0.0,0.0,16887.020181189637,-4.001776687800884e-11,strategy_none,7.277029620867057e-08,8.183158648199988e-06
635.0,0.3614843667249434,45.648882632028574,45.02362008996095,17106.652637168914,220000.0,17106.652637168914,0.0,0.0,17106.652637168918,3.637978807091713e-12,strategy_none,7.390813614300034e-08,8.257066784342988e-06
640.0,0.3611439131114873,45.654239718840316,45.02687130379448,17306.49102878896,220000.0,17306.49102878896,0.0,0.0,17306.491028788863,-9.822542779147625e-11,strategy_none,7.495017504874891e-08,8.332016959391737e-06
645.0,0.3607999179589195,45.65968901810526,45.03015864600946,17484.345884812356,220000.0,17484.345884812356,0.0,0.0,17484.345884812396,4.001776687800884e-11,strategy_none,7.588375590193776e-08,8.407900715293675e-06
650.0,0.36045285399946325,45.66521677177143,45.03348317173504,17638.26859021798,220000.0,17638.26859021798,0.0,0.0,17638.26859021793,-5.093170329928398e-11,strategy_none,7.669742014988516e-08,8.484598135443561e-06
655.0,0.3601032276272967,45.67080821015329,45.0368456378931,17766.57273563502,220000.0,17766.57273563502,0.0,0.0,17766.57273563515,1.2732925824820995e-10,strategy_none,7.738109320961125e-08,8.561979228653172e-06
660.0,0.3597515733387082,45.67644772750979,45.04024648947903,17867.85259399691,220000.0,17867.85259399691,0.0,0.0,17867.85259399682,-9.094947017729282e-11,strategy_none,7.792625185637439e-08,8.639905480509547e-06
665.0,0.3593984478571074,45.68211907103972,45.04368584965376,17940.998521981273,220000.0,17940.998521981273,0.0,0.0,17940.998521981208,-6.548361852765083e-11,strategy_none,7.832606899563727e-08,8.718231549505185e-06
670.0,0.35904442400817704,45.687805540464694,45.04716351383212,17985.209117494338,220000.0,17985.209117494338,0.0,0.0,17985.209117494393,5.4569682106375694e-11,strategy_none,7.85755318053818e-08,8.796807081310566e-06
675.0,0.35869008441344846,45.69349019509892,45.05067894789192,18000.0,220000.0,18000.0,0.0,0.0,18000.000000000106,1.0550138540565968e-10,strategy_none,7.867152989695052e-08,8.875478611207518e-06
680.0,0.35833601507277674,45.699156065107985,45.05423129056363,17985.209117494338,220000.0,17985.209117494338,0.0,0.0,17985.20911749448,1.418811734765768e-10,strategy_none,7.861291094613183e-08,8.95409152215365e-06
685.0,0.3579827989075549,45.70478636354391,45.05781935999295,17940.998521981277,220000.0,17940.998521981277,0.0,0.0,17940.998521981215,-6.184563972055912e-11,strategy_none,7.840050215973027e-08,9.03249202431338e-06
690.0,0.35763100933701153,45.71036469571462,45.061441664400824,17867.85259399691,220000.0,17867.85259399691,0.0,0.0,17867.85259399688,-3.2741809263825417e-11,strategy_none,7.803709692787257e-08,9.110529121241251e-06
695.0,0.3572812039595796,45.71587526250478,45.06509641669794,17766.57273563502,220000.0,17766.57273563502,0.0,0.0,17766.572735634993,-2.9103830456733704e-11,strategy_none,7.752740702648251e-08,9.188056528267734e-06
700.0,0.3569339184101063,45.72130305440863,45.068781552846474,17638.268590217984,220000.0,17638.268590217984,0.0,0.0,17638.268590218144,1.6007106751203537e-10,strategy_none,7.687798173387434e-08,9.264934510001609e-06
705.0,0.356589660461614,45.7266340332596,45.07249475370142,17484.34588481236,220000.0,17484.34588481236,0.0,0.0,17484.34588481231,-5.093170329928398e-11,strategy_none,7.609709616686905e-08,9.341031606168477e-06
710.0,0.3562489044374464,45.73185529893826,45.07623347000945,17306.49102878897,220000.0,17306.49102878897,0.0,0.0,17306.49102878892,-4.729372449219227e-11,strategy_none,7.519461198514885e-08,9.416226218153626e-06
715.0,0.35591208599598745,45.73695523869811,45.0799949501959,17106.652637168914,220000.0,17106.652637168914,0.0,0.0,17106.652637168954,4.001776687800884e-11,strategy_none,7.418181432241662e-08,9.490408032476043e-06
720.0,0.3555795973457679,45.741923657156406,45.083776270531374,16887.020181189677,220000.0,16887.020181189677,0.0,0.0,16887.020181189753,7.639755494892597e-11,strategy_none,7.307122935144009e-08,9.563479261827483e-06
725.0,0.35525178294374304,45.74675188543932,45.08757436723921,16650.000000000004,220000.0,16650.000000000004,0.0,0.0,16650.000000000087,8.36735125631094e-11,strategy_none,7.187642725727285e-08,9.635355689084755e-06
730.0,0.354928935723902,45.75143286843304,45.09138607008462,16398.188936304658,220000.0,16398.188936304658,0.0,0.0,16398.18893630467,1.0913936421275139e-11,strategy_none,7.061181556869854e-08,9.705967504653453e-06
735.0,0.35461129389722756,45.75596122955891,45.09520813697512,16134.34588481236,220000.0,16134.34588481236,0.0,0.0,16134.34588481249,1.3096723705530167e-10,strategy_none,6.92924277815899e-08,9.775259932435043e-06
740.0,0.35429903835745513,45.760333312946514,45.099037289100785,15861.361565207955,220000.0,15861.361565207955,0.0,0.0,15861.361565207975,2.000888343900442e-11,strategy_none,6.793371200838162e-08,9.843193644443425e-06
745.0,0.3539922907201572,45.76454720330941,45.10287024615041,15582.226850822663,220000.0,15582.226850822663,0.0,0.0,15582.226850822573,-8.913048077374697e-11,strategy_none,6.655132402316112e-08,9.909744968466587e-06
750.0,0.35369111201550146,45.76860272422172,45.10670376115594,15300.000000000002,220000.0,15300.000000000002,0.0,0.0,15299.999999999987,-1.4551915228366852e-11,strategy_none,6.516092856731801e-08,9.974905897033906e-06
755.0,0.3533955020476796,45.77250141583846,45.110534654541446,15017.77314917734,220000.0,15017.77314917734,0.0,0.0,15017.773149177352,1.2732925824820995e-11,strategy_none,6.377801216783663e-08,1.0038683909201743e-05
760.0,0.35310539942657404,45.77624649339121,45.11435984698271,14738.638434792048,220000.0,14738.638434792048,0.0,0.0,14738.638434791917,-1.3096723705530167e-10,strategy_none,6.241771003444834e-08,1.010110161923619e-05
765.0,0.35282068226980223,45.77984278801651,45.11817639071907,14465.654115187648,220000.0,14465.654115187648,0.0,0.0,14465.654115187725,7.639755494892597e-11,strategy_none,6.109464888021411e-08,1.0162196268116406e-05
770.0,0.352541169565942,45.7832966716352,45.121981498997904,14201.811063695335,220000.0,14201.811063695335,0.0,0.0,14201.81106369539,5.4569682106375694e-11,strategy_none,5.982280678948217e-08,1.0222019074905888e-05
775.0,0.35226662318257157,45.78661596769641,45.125772573373546,13950.000000000002,220000.0,13950.000000000002,0.0,0.0,13950.000000000104,1.0186340659856796e-10,strategy_none,5.861539057184488e-08,1.0280634465477733e-05
780.0,0.35199675049583445,45.7898098496325,45.129547228624844,13712.979818810323,220000.0,13712.979818810323,0.0,0.0,13712.979818810369,4.547473508864641e-11,strategy_none,5.7484730420352026e-08,1.0338119195898084e-05
785.0,0.3517312076116252,45.79288872884617,45.13330331509753,13493.347362831084,220000.0,13493.347362831084,0.0,0.0,13493.34736283118,9.640643838793039e-11,strategy_none,5.644219116095488e-08,1.039456138705904e-05
790.0,0.3514696031422586,45.795864133976124,45.137038938318376,13293.508971211035,220000.0,13293.508971211035,0.0,0.0,13293.508971211131,9.640643838793039e-11,strategy_none,5.5498098954580274e-08,1.045005948601362e-05
795.0,0.35121150249668265,45.798748583070804,45.140752475766206,13115.654115187644,220000.0,13115.654115187644,0.0,0.0,13115.654115187592,-5.275069270282984e-11,strategy_none,5.466168200305175e-08,1.0504721168016671e-05
800.0,0.35095643263697807,45.801555450153195,45.1444425907201,12961.731409782014,220000.0,12961.731409782014,0.0,0.0,12961.731409782147,1.3278622645884752e-10,strategy_none,5.394102361729424e-08,1.0558662191633966e-05
805.0,0.3507038872491037,45.804298827493035,45.14810824313638,12833.427264364978,220000.0,12833.427264364978,0.0,0.0,12833.427264364944,-3.456079866737127e-11,strategy_none,5.3343025926543356e-08,1.0612005217560509e-05
810.0,0.35045333227162484,45.8069933847289,45.15174869753352,12732.147406003085,220000.0,12732.147406003085,0.0,0.0,12732.147406003005,-8.003553375601768e-11,strategy_none,5.287338253089363e-08,1.0664878600091403e-05
815.0,0.35020421172254723,45.80965422581221,45.15536352788723,12659.001478018725,220000.0,12659.001478018725,0.0,0.0,12659.001478018648,-7.639755494892597e-11,strategy_none,5.2536558512765815e-08,1.071741515860417e-05
820.0,0.34995595376138555,45.81229674458903,45.15895261955752,12614.790882505662,220000.0,12614.790882505662,0.0,0.0,12614.79088250579,1.2732925824820995e-10,strategy_none,5.233577641037782e-08,1.0769750935014547e-05
825.0,0.3497079769212543,45.814936479702915,45.16251616828528,12600.0,220000.0,12600.0,0.0,0.0,12599.999999999887,-1.127773430198431e-10,strategy_none,5.227300700175934e-08,1.0822023942016307e-05
830.0,0.3494596964440879,45.81758896940106,45.166054676308896,12614.79088250566,220000.0,12614.79088250566,0.0,0.0,12614.79088250566,0.0,strategy_none,5.234896403623195e-08,1.0874372906052538e-05
835.0,0.3492105306510907,45.82026960676139,45.16956894566175,12659.001478018723,220000.0,12659.001478018723,0.0,0.0,12659.001478018738,1.4551915228366852e-11,strategy_none,5.2563102367755506e-08,1.0926936008420294e-05
840.0,0.3489599072801912,45.82299349583501,45.17306006872068,12732.147406003085,220000.0,12732.147406003085,0.0,0.0,12732.147406003123,3.8198777474462986e-11,strategy_none,5.291361927947261e-08,1.0979849627699766e-05
845.0,0.34870726972262767,45.825775309215736,45.176529416083746,12833.427264364977,220000.0,12833.427264364977,0.0,0.0,12833.427264364955,-2.1827872842550278e-11,strategy_none,5.3397459130302555e-08,1.1033247086830069e-05
850.0,0.3484520830918205,45.828629147607124,45.17997862186412,12961.731409782013,220000.0,12961.731409782013,0.0,0.0,12961.731409782047,3.456079866737127e-11,strategy_none,5.401032179276108e-08,1.108725740862283e-05
855.0,0.34819384005938575,45.831568402051296,45.1834095664966,13115.654115187643,220000.0,13115.654115187643,0.0,0.0,13115.654115187697,5.4569682106375694e-11,strategy_none,5.474667567556997e-08,1.11420040842984e-05
860.0,0.34793206639549357,45.83460561960958,45.18682435716415,13293.508971211033,220000.0,13293.508971211033,0.0,0.0,13293.5089712111,6.730260793119669e-11,strategy_none,5.5599776423315584e-08,1.1197603860721715e-05
865.0,0.34766632615376786,45.83775237343233,45.19022530596565,13493.347362831088,220000.0,13493.347362831088,0.0,0.0,13493.347362831042,-4.547473508864641e-11,strategy_none,5.656169264468607e-08,1.1254165553366402e-05
870.0,0.3473962264445238,45.84101913831635,45.19361490596189,13712.979818810321,220000.0,13712.979818810321,0.0,0.0,13712.979818810387,6.548361852765083e-11,strategy_none,5.762334022540755e-08,1.1311788893591808e-05
875.0,0.34712142174433497,45.84441517301181,45.19699580525589,13949.999999999998,220000.0,13949.999999999998,0.0,0.0,13949.999999999927,-7.09405867382884e-11,strategy_none,5.8774526915563534e-08,1.1370563420507372e-05
880.0,0.3468416176946665,45.84794841069506,45.200370779285535,14201.81106369534,220000.0,14201.81106369534,0.0,0.0,14201.811063695231,-1.0913936421275139e-10,strategy_none,6.000400892758218e-08,1.1430567429434954e-05
885.0,0.3465565743475751,45.851625359157936,45.20374270153083,14465.654115187644,220000.0,14465.654115187644,0.0,0.0,14465.654115187714,6.912159733474255e-11,strategy_none,6.129956122651172e-08,1.1491866990661466e-05
890.0,0.3462661088222152,45.855451012367,45.20711451286476,14738.638434792043,220000.0,14738.638434792043,0.0,0.0,14738.638434791996,-4.729372449219227e-11,strategy_none,6.264806302779754e-08,1.1554515053689263e-05
895.0,0.34597009734205125,45.859428775107084,45.2104891898048,15017.773149177332,220000.0,15017.773149177332,0.0,0.0,15017.773149177385,5.275069270282984e-11,strategy_none,6.403559973392065e-08,1.1618550653423183e-05
900.0,0.34566847662921035,45.863560402433926,45.21386971195068,15299.999999999998,220000.0,15299.999999999998,0.0,0.0,15299.999999999807,-1.9099388737231493e-10,strategy_none,6.544758214078627e-08,1.1683998235563969e-05
905.0,0.34536124463924905,45.86784595561368,45.21725902892254,15582.226850822653,220000.0,15582.226850822653,0.0,0.0,15582.22685082257,-8.36735125631094e-11,strategy_none,6.686888323566005e-08,1.175086711879963e-05
910.0,0.3450484606266952,45.8722837761178,45.22066002713993,15861.361565207952,220000.0,15861.361565207952,0.0,0.0,15861.361565208048,9.640643838793039e-11,strategy_none,6.828399230573821e-08,1.1819151111105367e-05
915.0,0.3447302445389815,45.87687047906819,45.224075496806336,16134.345884812352,220000.0,16134.345884812352,0.0,0.0,16134.345884812265,-8.731149137020111e-11,strategy_none,6.967718540260983e-08,1.1888828296507976e-05
920.0,0.34440677574374223,45.8816009672902,45.22750809948377,16398.188936304665,220000.0,16398.188936304665,0.0,0.0,16398.188936304727,6.184563972055912e-11,strategy_none,7.103271049095269e-08,1.1959861006998929e-05
925.0,0.34407829110181387,45.886468466833264,45.230960336656636,16649.999999999996,220000.0,16649.999999999996,0.0,0.0,16649.999999999927,-6.912159733474255e-11,strategy_none,7.233498488295122e-08,1.203219599188188e-05
930.0,0.3437450824055844,45.891464584467364,45.23443451969264,16887.020181189677,220000.0,16887.020181189677,0.0,0.0,16887.020181189702,2.546585164964199e-11,strategy_none,7.356880185919213e-08,1.2105764793741072e-05
935.0,0.3434074932094856,45.896579387266065,45.237932741609754,17106.652637168914,220000.0,17106.652637168914,0.0,0.0,17106.65263716887,-4.3655745685100555e-11,strategy_none,7.471954273887372e-08,1.2180484336479945e-05
940.0,0.34306591508633544,45.901801503955724,45.241456851051495,17306.491028788965,220000.0,17306.491028788965,0.0,0.0,17306.4910287889,-6.548361852765083e-11,strategy_none,7.577339012323417e-08,1.2256257726603179e-05
945.0,0.34272078334982164,45.907118247257365,45.245008428857645,17484.345884812352,220000.0,17484.345884812352,0.0,0.0,17484.345884812257,-9.458744898438454e-11,strategy_none,7.671753762831743e-08,1.2332975264231496e-05
950.0,0.34237257228959445,45.91251575598837,45.24858876759353,17638.268590217984,220000.0,17638.268590217984,0.0,0.0,17638.26859021797,-1.4551915228366852e-11,strategy_none,7.75403911741259e-08,1.2410515655405623e-05
955.0,0.34202178997111754,45.91797915523937,45.252198854368494,17766.57273563502,220000.0,17766.57273563502,0.0,0.0,17766.572735634854,-1.673470251262188e-10,strategy_none,7.82317568269179e-08,1.2488747412232541e-05
960.0,0.3416689726575394,45.92349273251412,45.25583935723313,17867.85259399691,220000.0,17867.85259399691,0.0,0.0,17867.85259399688,-3.2741809263825417e-11,strategy_none,7.878301031194807e-08,1.256753042254449e-05
965.0,0.34131467891531914,45.92904012733088,45.25951061539648,17940.998521981273,220000.0,17940.998521981273,0.0,0.0,17940.99852198121,-6.184563972055912e-11,strategy_none,7.918724362785247e-08,1.2646717666172341e-05
970.0,0.3409594834691067,45.93460453144697,45.26321263344891,17985.209117494338,220000.0,17985.209117494338,0.0,0.0,17985.209117494374,3.637978807091713e-11,strategy_none,7.943938469429046e-08,1.2726157050866632e-05
975.0,0.3406039708743872,45.940168896596255,45.266945079715676,18000.0,220000.0,18000.0,0.0,0.0,18000.000000000004,3.637978807091713e-12,strategy_none,7.953628663458749e-08,1.2805693337501219e-05
980.0,0.3402487290786015,45.94571614643164,45.27070728880118,17985.209117494338,220000.0,17985.209117494338,0.0,0.0,17985.20911749429,-4.729372449219227e-11,strategy_none,7.947678410988604e-08,1.2885170121611105e-05
985.0,0.3398943429428231,45.95122938924944,45.27449826831652,17940.998521981277,220000.0,17940.998521981277,0.0,0.0,17940.998521981317,4.001776687800884e-11,strategy_none,7.926171504743689e-08,1.2964431836658542e-05
990.0,0.339541387796582,45.95669212804321,45.278316709714595,17867.852593996915,220000.0,17867.852593996915,0.0,0.0,17867.852593996882,-3.2741809263825417e-11,strategy_none,7.889390710440639e-08,1.3043325743762949e-05
995.0,0.3391904230980663,45.96208846449336,45.28216100308959,17766.57273563502,220000.0,17766.57273563502,0.0,0.0,17766.572735634938,-8.36735125631094e-11,strategy_none,7.837812923692031e-08,1.3121703872999869e-05
1000.0,0.33884198627071405,45.96740329364304,45.28602925573303,17638.26859021799,220000.0,17638.26859021799,0.0,0.0,17638.268590217915,-7.639755494892597e-11,strategy_none,7.77210097574459e-08,1.3199424882757314e-05
1005.0,0.33849658678514,45.97262248623534,45.289919314178036,17484.345884812356,220000.0,17484.345884812356,0.0,0.0,17484.345884812312,-4.3655745685100555e-11,strategy_none,7.693092321823617e-08,1.327635580597555e-05
1010.0,0.3381547005524581,45.977733055984494,45.293828789408856,17306.49102878897,220000.0,17306.49102878897,0.0,0.0,17306.49102878908,1.127773430198431e-10,strategy_none,7.60178493134812e-08,1.335237365528903e-05
1015.0,0.33781676469140076,45.982723309412485,45.297755084865145,17106.65263716891,220000.0,17106.65263716891,0.0,0.0,17106.652637169012,1.0186340659856796e-10,strategy_none,7.499320771248032e-08,1.342736686300151e-05
1020.0,0.337483172727249,45.98758297629136,45.30169542683134,16887.020181189677,220000.0,16887.020181189677,0.0,0.0,16887.020181189742,6.548361852765083e-11,strategy_none,7.386967329203345e-08,1.3501236536293544e-05
1025.0,0.3371542702755402,45.99230331917483,45.30564689677111,16650.0,220000.0,16650.0,0.0,0.0,16649.99999999997,-2.9103830456733704e-11,strategy_none,7.266097660830078e-08,1.3573897512901845e-05
1030.0,0.3368303512578748,45.99687722096636,45.30960646514618,16398.18893630466,220000.0,16398.18893630466,0.0,0.0,16398.188936304592,-6.912159733474255e-11,strategy_none,7.138169462620868e-08,1.3645279207528055e-05
1035.0,0.3365116546909845,46.00129924993864,45.31357102624784,16134.345884812365,220000.0,16134.345884812365,0.0,0.0,16134.345884812255,-1.0913936421275139e-10,strategy_none,7.004703670739823e-08,1.3715326244235454e-05
1040.0,0.3361983620836278,46.00556570207661,45.31753743356804,15861.361565207955,220000.0,15861.361565207955,0.0,0.0,15861.361565208066,1.1095835361629725e-10,strategy_none,6.867263065493751e-08,1.378399887489039e-05
1045.0,0.33589059546893485,46.009674621048276,45.3215025352448,15582.226850822668,220000.0,15582.226850822668,0.0,0.0,15582.226850822592,-7.639755494892597e-11,strategy_none,6.727431324260756e-08,1.3851273188132997e-05
1050.0,0.335588416092619,46.01362579650217,45.325463209132785,15300.000000000002,220000.0,15300.000000000002,0.0,0.0,15299.999999999902,-1.000444171950221e-10,strategy_none,6.586792914443857e-08,1.3917141117277436e-05
1055.0,0.33529182377009736,46.01742074173626,45.32941639707388,15017.773149177347,220000.0,15017.773149177347,0.0,0.0,15017.773149177321,-2.546585164964199e-11,strategy_none,6.446914155807347e-08,1.3981610258835509e-05
1060.0,0.3350007569181049,46.02106265207269,45.333359137972515,14738.638434792048,220000.0,14738.638434792048,0.0,0.0,14738.638434791894,-1.546140993013978e-10,strategy_none,6.309325711959039e-08,1.40447035159551e-05
1065.0,0.33471509325893645,46.024556345499434,45.337288599316146,14465.654115187648,220000.0,14465.654115187648,0.0,0.0,14465.654115187595,-5.275069270282984e-11,strategy_none,6.17550669751598e-08,1.410645858293026e-05
1070.0,0.3344346511880873,46.027908187301435,45.34120210682002,14201.811063695335,220000.0,14201.811063695335,0.0,0.0,14201.811063695182,-1.5279510989785194e-10,strategy_none,6.046870514377704e-08,1.4166927288074037e-05
1075.0,0.33415919178886994,46.031126000499874,45.34509717191708,13950.000000000002,220000.0,13950.000000000002,0.0,0.0,13950.000000000084,8.185452315956354e-11,strategy_none,5.924752461009863e-08,1.4226174812684137e-05
1080.0,0.3338884214706375,46.034218963951,45.34897151685626,13712.979818810323,220000.0,13712.979818810323,0.0,0.0,13712.979818810318,-5.4569682106375694e-12,strategy_none,5.810399095715538e-08,1.4284278803641292e-05
1085.0,0.33362199520060903,46.03719749993142,45.35282309721447,13493.347362831084,220000.0,13493.347362831084,0.0,0.0,13493.347362831093,9.094947017729282e-12,strategy_none,5.704959280993316e-08,1.4341328396451226e-05
1090.0,0.33335952029303545,46.040073152961554,45.35665012166868,13293.508971211035,220000.0,13293.508971211035,0.0,0.0,13293.508971211095,6.002665031701326e-11,strategy_none,5.6094767929296233e-08,1.4397423164380521e-05
1095.0,0.33310056071362626,46.042858461502384,45.36045106891252,13115.654115187646,220000.0,13115.654115187646,0.0,0.0,13115.654115187683,3.637978807091713e-11,strategy_none,5.524884348141024e-08,1.4452672007861931e-05
1100.0,0.33284464185182155,46.045566824013854,45.36422470163737,12961.731409782014,220000.0,12961.731409782014,0.0,0.0,12961.731409782105,9.094947017729282e-11,strategy_none,5.451998881261348e-08,1.4507191996674544e-05
1105.0,0.332591255708693,46.04821236069631,45.36797007752925,12833.427264364978,220000.0,12833.427264364978,0.0,0.0,12833.427264364982,3.637978807091713e-12,strategy_none,5.3915178979261494e-08,1.4561107175653806e-05
1110.0,0.33233986644402586,46.05080977206243,45.371686557260304,12732.147406003087,220000.0,12732.147406003087,0.0,0.0,12732.14740600312,3.2741809263825417e-11,strategy_none,5.344016730647837e-08,1.4614547342960283e-05
1115.0,0.33208991622250367,46.05337419531613,45.37537380947718,12659.001478018725,220000.0,12659.001478018725,0.0,0.0,12659.001478018808,8.36735125631094e-11,strategy_none,5.30994653651864e-08,1.466764680832547e-05
1120.0,0.3318408312959191,46.055921059358745,45.37903181280808,12614.790882505662,220000.0,12614.790882505662,0.0,0.0,12614.790882505618,-4.3655745685100555e-11,strategy_none,5.2896328947500794e-08,1.4720543137272972e-05
1125.0,0.3315920282559817,46.05846593910973,45.38266085492602,12600.0,220000.0,12600.0,0.0,0.0,12599.999999999964,-3.637978807091713e-11,strategy_none,5.283274887017704e-08,1.4773375886143148e-05
1130.0,0.33134292039061053,46.0610244097279,45.38626152871905,12614.79088250566,220000.0,12614.79088250566,0.0,0.0,12614.79088250558,-8.003553375601768e-11,strategy_none,5.2909445728871514e-08,1.482628533187202e-05
1135.0,0.3310929240755895,46.063611901254646,45.389834725628425,12659.001478018723,220000.0,12659.001478018723,0.0,0.0,12659.001478018798,7.457856554538012e-11,strategy_none,5.312586804871613e-08,1.4879411199920737e-05
1140.0,0.33084146513313595,46.06624355417697,45.39338162622532,12732.147406003085,220000.0,12732.147406003085,0.0,0.0,12732.147406002992,-9.276845958083868e-11,strategy_none,5.3480193616943116e-08,1.493289139353768e-05
1145.0,0.3305879850892868,46.068934076425855,45.396903688104466,12833.427264364977,220000.0,12833.427264364977,0.0,0.0,12833.427264365,2.3646862246096134e-11,strategy_none,5.3969334130455156e-08,1.4986860727668135e-05
1150.0,0.33033194726303966,46.07169760238366,45.40040263118228,12961.73140978201,220000.0,12961.73140978201,0.0,0.0,12961.731409782002,-9.094947017729282e-12,strategy_none,5.458894363492085e-08,1.5041449671303056e-05
1155.0,0.3300728426218892,46.074547554569,45.403880420496236,13115.654115187643,220000.0,13115.654115187643,0.0,0.0,13115.65411518759,-5.275069270282984e-11,strategy_none,5.533343156171959e-08,1.5096783102864775e-05
1160.0,0.3298101953407563,46.077496508792784,45.40733924661362,13293.508971211033,220000.0,13293.508971211033,0.0,0.0,13293.508971211097,6.366462912410498e-11,strategy_none,5.6195981472544236e-08,1.5152979084337319e-05
1165.0,0.329543568004309,46.080556063726945,45.41078150377133,13493.347362831088,220000.0,13493.347362831088,0.0,0.0,13493.347362831148,6.002665031701326e-11,strategy_none,5.716857688509482e-08,1.5210147661222413e-05
1170.0,0.3292725663962869,46.08373671598883,45.41420976588455,13712.979818810321,220000.0,13712.979818810321,0.0,0.0,13712.979818810449,1.2732925824820995e-10,strategy_none,5.824203576135123e-08,1.5268389696983765e-05
1175.0,0.32899684382364636,46.08704774200755,45.41762676058106,13949.999999999998,220000.0,13949.999999999998,0.0,0.0,13950.000000000036,3.8198777474462986e-11,strategy_none,5.940605537591524e-08,1.532779575235968e-05
1180.0,0.32871610492810555,46.090497088093684,45.421035341440096,14201.811063695339,220000.0,14201.811063695339,0.0,0.0,14201.811063695459,1.2005330063402653e-10,strategy_none,6.064926932967179e-08,1.5388445021689352e-05
1185.0,0.3284301089429476,46.09409127026782,45.42443845863894,14465.654115187634,220000.0,14465.654115187634,0.0,0.0,14465.65411518756,-7.275957614183426e-11,strategy_none,6.195931841903008e-08,1.545040434010838e-05
1190.0,0.32813867235869637,46.09783528550644,45.42783912823718,14738.638434792043,220000.0,14738.638434792043,0.0,0.0,14738.638434792032,-1.0913936421275139e-11,strategy_none,6.332293690261353e-08,1.5513727277010996e-05
1195.0,0.3278416709674603,46.10173253612457,45.43124040035686,15017.77314917733,220000.0,15017.77314917733,0.0,0.0,15017.77314917742,8.913048077374697e-11,strategy_none,6.472605541964183e-08,1.5578453332430638e-05
1200.0,0.3275390412622931,46.105784769024766,45.434645326545244,15299.999999999998,220000.0,15299.999999999998,0.0,0.0,15299.999999999995,-3.637978807091713e-12,strategy_none,6.615392140840558e-08,1.5644607253839042e-05
1205.0,0.3272307811747829,46.1099920314949,45.43805692663541,15582.226850822653,220000.0,15582.226850822653,0.0,0.0,15582.22685082264,-1.2732925824820995e-11,strategy_none,6.759123735694058e-08,1.571219849119598e-05
1210.0,0.32691695014118954,46.114352645127305,45.441478155446696,15861.36156520795,220000.0,15861.36156520795,0.0,0.0,15861.361565207913,-3.637978807091713e-11,strategy_none,6.902231660687678e-08,1.578122080780286e-05
1215.0,0.3265976684947307,46.11886319925771,45.4449118696908,16134.345884812352,220000.0,16134.345884812352,0.0,0.0,16134.345884812306,-4.547473508864641e-11,strategy_none,7.043125574793139e-08,1.585165206355079e-05
1220.0,0.32627311618899474,46.12351856508424,45.44836079546955,16398.188936304665,220000.0,16398.188936304665,0.0,0.0,16398.188936304585,-8.003553375601768e-11,strategy_none,7.180212191330933e-08,1.59234541854641e-05
1225.0,0.32594353086485317,46.128311931328255,45.45182749676492,16649.999999999996,220000.0,16649.999999999996,0.0,0.0,16649.99999999988,-1.1641532182693481e-10,strategy_none,7.311915254890213e-08,1.5996573338013002e-05
1230.0,0.32560920528057347,46.13323486194584,45.45531434533057,16887.020181189673,220000.0,16887.020181189673,0.0,0.0,16887.02018118973,5.820766091346741e-11,strategy_none,7.436696451812303e-08,1.6070940302531124e-05
1235.0,0.32527048413200704,46.138277376000424,45.45882349239516,17106.652637168914,220000.0,17106.652637168914,0.0,0.0,17106.65263716897,5.4569682106375694e-11,strategy_none,7.553076875695877e-08,1.614647107128808e-05
1240.0,0.3249277602966633,46.14342804937444,45.46235684258128,17306.491028788965,220000.0,17306.491028788965,0.0,0.0,17306.491028788852,-1.127773430198431e-10,strategy_none,7.659658614674405e-08,1.6223067657434824e-05
1245.0,0.3245814705420892,46.14867413754356,45.465916030428176,17484.345884812352,220000.0,17484.345884812352,0.0,0.0,17484.34588481252,1.673470251262188e-10,strategy_none,7.755145985816885e-08,1.6300619117292992e-05
1250.0,0.32423209074517,46.15400171817633,45.46950239988285,17638.268590217984,220000.0,17638.268590217984,0.0,0.0,17638.268590217922,-6.184563972055912e-11,strategy_none,7.838365916689527e-08,1.637900277645989e-05
1255.0,0.3238801306746716,46.15939585186909,45.47311698709104,17766.57273563502,220000.0,17766.57273563502,0.0,0.0,17766.57273563511,8.731149137020111e-11,strategy_none,7.908286966945009e-08,1.645808564612934e-05
1260.0,0.32352612839447376,46.16484075889694,45.4767605067788,17867.85259399691,220000.0,17867.85259399691,0.0,0.0,17867.85259399685,-6.184563972055912e-11,strategy_none,7.964036494969289e-08,1.6537726011079032e-05
