time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
95.0,0.31749100112530726,29.178366459768434,26.01355121921758,250000.0,226393.55626216106,11319.67781310805,215073.878449053,580.0,214493.878449053,23606.44373783894,-550.0,12469.85025475986,1.0,1.0,target_soc,0.0,2.0260645285104433e-06,3.8649629473403525e-05
100.0,0.3213613714956776,29.32593835730427,26.067341744825185,250000.0,226490.8909750217,11324.544548751088,215166.3464262706,580.0,214586.3464262706,23509.1090249783,-550.0000000000001,12418.094004133007,1.0,1.0,target_soc,0.0,2.0356089469082324e-06,4.068523842031176e-05
105.0,0.325231741866048,29.47236737770808,26.122880499258077,250000.0,226588.50108360001,11329.42505418,215259.07602942002,580.0,214679.07602942002,23411.498916399985,-550.0,12366.872263431474,1.0,1.0,target_soc,0.0,2.0451137133959563e-06,4.273035213370772e-05
110.0,0.32910211223641833,29.6176748652782,26.18010551985515,250000.0,226686.37549146733,11334.318774573389,215352.05671689395,580.0,214772.05671689395,23313.624508532666,-549.9999999999999,12316.174069140317,1.0,1.0,target_soc,0.0,2.0545795088148685e-06,4.4784931642522585e-05
115.0,0.3329724826067887,29.761881607643936,26.238956656848163,250000.0,226784.50342038678,11339.225171019352,215445.27824936743,580.0,214865.27824936743,23215.496579613216,-549.9999999999999,12265.98877105659,1.0,1.0,target_soc,0.0,2.064006999751645e-06,4.684893864227423e-05
120.0,0.33684285297715905,29.905007851599546,26.299375521676808,250000.0,226882.87439973757,11344.143719986896,215538.73067975068,580.0,214958.73067975068,23117.12560026243,-549.9999999999998,12216.306021928867,1.0,1.0,target_soc,0.0,2.0733968387370344e-06,4.892233548101126e-05
125.0,0.3407132233475294,30.047073318469355,26.361305436776554,250000.0,226981.47825633024,11349.07391281653,215632.4043435137,580.0,215052.4043435137,23018.521743669757,-550.0,12167.115767476145,1.0,1.0,target_soc,0.0,2.0827496644473407e-06,5.10050851454586e-05
130.0,0.34458359371789976,30.188097219018395,26.424691386796994,250000.0,227080.3051045934,11354.015255229693,215726.2898493637,580.0,215146.2898493637,22919.694895406603,-550.0000000000001,12118.408236770309,1.0,1.0,target_soc,0.0,2.092066101908256e-06,5.3097151247366855e-05
135.0,0.3484539640882701,30.328098267922655,26.489479971209533,250000.0,227179.34533712067,11358.967266856052,215820.37807026462,580.0,215240.37807026462,22820.65466287933,-550.0000000000002,12070.173932968011,1.0,1.0,target_soc,0.0,2.1013467627006603e-06,5.519849801006751e-05
140.0,0.3523243344586405,30.467094697812477,26.555619358264615,250000.0,227278.5896155601,11363.929480778024,215914.66013478208,580.0,215334.66013478208,22721.410384439892,-550.0,12022.403624377479,1.0,1.0,target_soc,0.0,2.1105922451680123e-06,5.7309090255235526e-05
145.0,0.35619470482901083,30.6051042729022,26.623059240259682,250000.0,227378.0288618346,11368.901443091745,216009.12741874286,580.0,215429.12741874286,22621.97113816539,-550.0000000000001,11975.088335847173,1.0,1.0,target_soc,0.0,2.119803134624984e-06,5.942889338986051e-05
